EstadoCivil,Curso,QualificacaoAnterior,QualificacaoAnteriorGrau,Nacionalidade,NotaAdmissao,NecessidadesEspeciais,Devedor,MensalidadesEmDia,Genero,Bolsista,International,UnidadesCurriculares1SemestreCreditado,UnidadesCurriculares1SemestreInscrito,UnidadesCurriculares1SemestreAvaliacoes,UnidadesCurriculares1SemestreAprovado,UnidadesCurriculares1SemestreGrau,UnidadesCurriculares1SemestreSemAvaliacoes,UnidadesCurriculares2SemestreCreditado,UnidadesCurriculares2SemestreInscrito,UnidadesCurriculares2SemestreAvaliacoes,UnidadesCurriculares2SemestreAprovado,UnidadesCurriculares2SemestreGrau,UnidadesCurriculares2SemestreSemAvaliacoes,TaxaDesemprego,TaxaInflacao,PIB,Target,target_class,target,target_excl_enrolled
Solteiro,Serviço Social,Curso de Especialização Tecnológica,140.0,Português,144.3,0,0,1,Feminino,1,0,3,6,7,6,13.142857142857096,0,2,6,6,6,14.333333333333304,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Solteiro,Ensino Básico,Ensino Secundário,145.0,Português,142.2,0,0,1,Feminino,0,0,0,6,9,4,12.5,0,0,6,9,5,12.5,0,9.4,-0.8,-3.12,Matriculado,Matriculado,0,
Solteiro,Enfermagem Veterinária,Ensino Secundário,151.0,Português,161.9,0,0,1,Feminino,0,0,0,5,6,4,13.75,0,0,5,8,5,14.8571428571428,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Serviço Social,Ensino Secundário,132.0,Português,135.9,0,0,1,Feminino,0,0,0,6,11,5,12.4,0,0,6,7,6,13.0,0,9.4,-0.8,-3.12,Graduado,Graduado,0,0
Solteiro,Jornalismo e Comunicação,Ensino Secundário,116.0,Português,110.1,0,0,1,Feminino,0,0,0,6,6,6,13.333333333333304,0,0,6,6,6,12.0,0,11.1,0.6,2.02,Graduado,Graduado,0,0
Solteiro,Ensino Básico,Ensino Secundário,120.0,Português,122.5,0,0,0,Feminino,0,0,11,11,11,11,11.727272727272702,0,8,8,8,8,12.0,0,15.5,2.8,-4.06,Desistente,Desistente,1,1
Solteiro,Turismo,Ensino Secundário,158.0,Português,138.1,0,0,1,Feminino,0,0,0,6,8,4,12.5,0,0,6,11,1,14.0,0,7.6,2.6,0.32,Desistente,Desistente,1,1
Solteiro,Design de Animação e Multimédia,Ensino Secundário,116.0,Português,117.3,0,1,1,Feminino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Desistente,Desistente,1,1
Solteiro,Enfermagem,Ensino Secundário,112.0,Português,106.8,0,0,1,Feminino,1,0,0,7,8,6,13.533333333333303,0,0,8,9,7,13.6142857142857,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Solteiro,Design de Comunicação,Ensino Secundário,126.0,Português,120.1,1,0,1,Feminino,1,0,0,6,6,6,13.1666666666666,0,0,6,6,6,12.666666666666602,0,11.1,0.6,2.02,Graduado,Graduado,0,0
Solteiro,Turismo,Ensino Secundário,120.0,Português,116.5,0,0,1,Feminino,1,0,0,6,9,5,13.2,0,0,6,8,5,11.0,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Solteiro,Design de Comunicação,Ensino Secundário,117.0,Português,120.0,0,0,1,Feminino,0,0,0,6,7,5,12.2,0,0,6,7,4,12.6,0,8.9,1.4,3.51,Matriculado,Matriculado,0,
Solteiro,Ensino Básico,Ensino Secundário,153.0,Português,139.7,0,0,1,Feminino,1,0,0,7,7,7,13.428571428571399,0,0,7,7,7,14.8571428571428,0,11.1,0.6,2.02,Graduado,Graduado,0,0
Solteiro,Design de Comunicação,Ensino Secundário,124.0,Português,123.7,0,0,1,Feminino,1,0,1,6,8,6,12.714285714285698,1,0,6,8,6,12.625,0,13.9,-0.3,0.79,Graduado,Graduado,0,0
Solteiro,Equincultura,Ensino Secundário,127.0,Português,116.5,0,0,1,Feminino,0,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Desistente,Desistente,1,1
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,126.0,Português,122.2,0,0,1,Feminino,1,0,0,6,6,6,13.6666666666666,0,0,6,9,6,13.6666666666666,0,8.9,1.4,3.51,Graduado,Graduado,0,0
Solteiro,Jornalismo e Comunicação,Ensino Secundário,133.1,Português,146.0,0,1,1,Feminino,0,0,0,6,6,5,11.0,0,0,6,6,6,13.1666666666666,0,16.2,0.3,-0.92,Graduado,Graduado,0,0
Solteiro,Ensino Básico,Ensino Secundário,114.0,Português,108.8,0,0,1,Feminino,0,0,0,7,11,5,11.4,0,0,7,9,6,13.333333333333304,0,13.9,-0.3,0.79,Matriculado,Matriculado,0,
Solteiro,Design de Animação e Multimédia,Ensino Secundário,133.0,Português,133.0,0,0,1,Feminino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Matriculado,Matriculado,0,
Solteiro,Equincultura,Ensino Secundário,130.0,Português,123.8,0,0,1,Feminino,0,0,0,5,7,4,12.0,0,0,5,6,5,12.0,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Jornalismo e Comunicação,Ensino Secundário,127.0,Português,120.0,0,0,1,Feminino,0,0,0,6,6,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Desistente,Desistente,1,1
Solteiro,Serviço Social,Ensino Secundário,143.0,Português,126.9,0,0,1,Feminino,0,0,0,6,14,5,11.0,0,0,6,6,6,11.666666666666602,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Jornalismo e Comunicação,Ensino Secundário,130.0,Português,121.3,0,0,1,Feminino,0,0,0,6,12,5,12.0,0,0,6,8,6,11.571428571428502,0,15.5,2.8,-4.06,Desistente,Desistente,1,1
Solteiro,Enfermagem,Ensino Secundário,136.0,Português,129.0,0,0,1,Feminino,1,0,0,7,7,7,13.308571428571401,0,0,8,10,8,12.55,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Solteiro,Ensino Básico,Ensino Secundário,125.0,Português,114.9,0,1,0,Feminino,0,0,0,6,8,3,13.6666666666666,0,0,6,7,3,10.666666666666602,0,15.5,2.8,-4.06,Desistente,Desistente,1,1
Solteiro,Gestão de Publicidade e Marketing,Ensino Superior - Licenciatura,110.0,Português,106.5,0,1,0,Feminino,0,0,0,6,6,0,0.0,0,0,6,9,0,0.0,0,10.8,1.4,1.74,Desistente,Desistente,1,1
Solteiro,Turismo,Ensino Secundário,130.0,Português,133.9,0,0,1,Feminino,0,0,0,6,10,5,12.2,0,0,6,8,4,11.25,0,9.4,-0.8,-3.12,Graduado,Graduado,0,0
Solteiro,Jornalismo e Comunicação,Ensino Secundário,135.0,Português,124.9,0,0,1,Feminino,1,0,0,6,7,6,12.666666666666602,0,0,6,6,6,12.833333333333304,0,10.8,1.4,1.74,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,133.0,Português,128.5,0,0,1,Feminino,1,0,0,8,8,8,14.071250000000001,0,0,8,8,8,14.071250000000001,0,9.4,-0.8,-3.12,Graduado,Graduado,0,0
Solteiro,Enfermagem Veterinária,Frequência do Ensino Superior,122.0,Português,126.2,0,0,1,Feminino,0,0,0,5,14,4,14.25,3,0,5,9,5,13.2,4,9.4,-0.8,-3.12,Desistente,Desistente,1,1
Solteiro,Equincultura,Ensino Secundário,122.0,Português,121.7,0,0,0,Feminino,0,0,0,6,0,0,0.0,0,0,2,2,0,0.0,2,9.4,-0.8,-3.12,Desistente,Desistente,1,1
Solteiro,Ensino Básico,Ensino Secundário,121.0,Português,120.0,0,0,1,Feminino,0,0,0,6,10,3,12.0,0,0,6,8,4,10.25,0,10.8,1.4,1.74,Matriculado,Matriculado,0,
Solteiro,Gestão,Ensino Secundário,123.0,Português,113.2,0,0,1,Feminino,0,0,3,10,18,6,11.166666666666602,2,4,10,16,7,10.571428571428502,0,7.6,2.6,0.32,Matriculado,Matriculado,0,
Solteiro,Serviço Social,Ensino Secundário,128.0,Português,120.3,0,0,1,Feminino,0,0,0,6,12,2,13.0,0,0,6,8,5,11.6,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Design de Animação e Multimédia,Ensino Secundário,139.0,Português,127.8,0,0,1,Feminino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Desistente,Desistente,1,1
Solteiro,Enfermagem,Ensino Secundário,124.0,Português,123.3,0,0,1,Feminino,1,0,0,8,8,7,14.901428571428502,1,0,8,8,7,14.901428571428502,1,9.4,-0.8,-3.12,Desistente,Desistente,1,1
Solteiro,Enfermagem,Ensino Secundário,135.0,Português,126.3,0,1,1,Feminino,1,0,0,7,8,7,12.65,0,0,8,9,8,12.445555555555499,0,15.5,2.8,-4.06,Graduado,Graduado,0,0
Solteiro,Gestão (presencial noturno),Curso Técnico Superior Profissional,110.0,Português,128.2,0,0,0,Feminino,0,0,7,12,12,7,11.0,0,5,5,5,5,10.6,0,8.9,1.4,3.51,Desistente,Desistente,1,1
Solteiro,Enfermagem Veterinária,Ensino Secundário,138.0,Português,134.9,0,0,1,Feminino,0,0,0,5,7,4,12.4,0,0,5,9,5,12.666666666666602,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Agronomia,Curso de Especialização Tecnológica,140.0,Português,140.0,0,0,1,Feminino,0,0,0,6,7,6,12.0,0,0,6,7,6,12.666666666666602,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,126.0,Português,115.5,0,0,1,Feminino,1,0,0,7,8,7,12.135714285714197,0,0,8,10,7,13.328571428571399,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,113.0,Português,106.7,0,0,1,Feminino,1,0,0,7,10,5,12.62,0,0,7,8,6,12.5,0,11.1,0.6,2.02,Matriculado,Matriculado,0,
Solteiro,Gestão (presencial noturno),Ensino Secundário,120.0,Português,140.0,0,0,1,Feminino,0,0,0,5,11,3,10.666666666666602,0,0,5,11,3,11.333333333333304,0,15.5,2.8,-4.06,Matriculado,Matriculado,0,
Solteiro,Enfermagem,Ensino Secundário,145.0,Português,136.6,0,0,1,Feminino,1,0,0,7,12,6,13.7666666666666,0,0,8,10,7,14.051428571428502,0,15.5,2.8,-4.06,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,124.0,Português,119.3,0,0,1,Feminino,0,0,0,8,8,8,13.116249999999999,0,0,8,8,8,13.116249999999999,0,9.4,-0.8,-3.12,Graduado,Graduado,0,0
Solteiro,Design de Comunicação,Ensino Secundário,160.0,Português,152.0,0,0,0,Feminino,0,0,0,5,5,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Desistente,Desistente,1,1
Solteiro,Enfermagem,Ensino Secundário,138.0,Português,144.3,0,0,1,Feminino,0,0,0,7,9,6,12.7,0,0,8,8,7,13.571428571428504,0,13.9,-0.3,0.79,Graduado,Graduado,0,0
Solteiro,Higiene Oral,Ensino Secundário,130.0,Português,159.0,0,0,1,Feminino,0,0,0,7,11,7,11.857142857142803,0,0,8,21,5,11.7,0,12.4,0.5,1.79,Matriculado,Matriculado,0,
Solteiro,Enfermagem,Ensino Secundário,127.0,Português,129.5,0,0,1,Feminino,1,0,0,7,7,6,12.333333333333304,0,0,7,7,6,12.333333333333304,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Serviço Social,Ensino Secundário,170.0,Português,140.0,0,0,1,Feminino,0,0,0,6,9,4,15.75,0,0,6,10,5,16.4,0,9.4,-0.8,-3.12,Matriculado,Matriculado,0,
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,111.0,Português,105.4,0,0,1,Feminino,0,0,0,5,6,5,13.333333333333304,0,0,5,6,5,13.2,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,100.0,Português,136.0,0,0,1,Feminino,0,0,4,7,9,7,14.355555555555501,0,5,8,8,8,13.49375,0,15.5,2.8,-4.06,Graduado,Graduado,0,0
Solteiro,Agronomia,Curso de Especialização Tecnológica,160.0,Português,160.0,0,1,1,Feminino,1,0,0,6,8,6,13.0,0,0,6,11,5,13.0,0,15.5,2.8,-4.06,Graduado,Graduado,0,0
Solteiro,Jornalismo e Comunicação,Ensino Secundário,152.0,Português,139.1,0,0,1,Feminino,1,0,0,6,6,6,12.833333333333304,0,0,6,6,6,13.5,0,16.2,0.3,-0.92,Graduado,Graduado,0,0
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,144.0,Português,126.9,0,0,1,Feminino,1,0,0,5,5,5,13.2,0,0,5,5,4,13.0,0,9.4,-0.8,-3.12,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Superior - Licenciatura,133.8,Português,184.0,0,0,1,Feminino,0,0,0,7,9,7,17.005555555555496,0,1,8,9,8,16.582222222222196,0,15.5,2.8,-4.06,Graduado,Graduado,0,0
Solteiro,Serviço Social,Ensino Secundário,125.0,Português,125.0,0,1,0,Feminino,1,0,0,6,8,5,10.6,0,0,6,8,5,11.0,0,10.8,1.4,1.74,Graduado,Graduado,0,0
Solteiro,Gestão,Ensino Secundário,150.0,Português,138.5,0,0,1,Feminino,1,0,0,5,5,5,14.0,0,0,5,6,5,13.6,0,12.4,0.5,1.79,Graduado,Graduado,0,0
União de Fato,Enfermagem,Ensino Secundário,143.0,Português,133.5,0,0,1,Feminino,1,0,0,8,8,7,12.114285714285696,0,0,8,8,7,12.114285714285696,0,12.7,3.7,-1.7,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,145.0,Português,141.5,0,0,1,Feminino,1,0,0,8,8,8,13.05875,0,0,8,8,8,13.05875,0,9.4,-0.8,-3.12,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,120.0,Português,130.0,0,0,1,Feminino,0,0,4,8,8,7,13.285714285714198,0,4,8,8,7,13.285714285714198,0,12.7,3.7,-1.7,Graduado,Graduado,0,0
Solteiro,Gestão,Ensino Secundário,138.0,Português,131.0,0,0,1,Feminino,0,0,0,5,9,4,11.0,0,0,5,8,3,10.666666666666602,0,12.4,0.5,1.79,Matriculado,Matriculado,0,
Solteiro,Enfermagem,Ensino Secundário,145.0,Português,145.0,0,0,1,Feminino,1,0,0,7,7,7,14.071428571428504,0,0,8,8,8,15.1625,0,13.9,-0.3,0.79,Graduado,Graduado,0,0
Solteiro,Turismo,Ensino Secundário,122.0,Português,114.3,0,0,0,Feminino,0,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Desistente,Desistente,1,1
Solteiro,Design de Animação e Multimédia,Curso de Especialização Tecnológica,110.0,Português,108.3,0,0,0,Feminino,0,0,4,9,9,4,11.25,0,3,10,12,3,11.0,0,12.4,0.5,1.79,Desistente,Desistente,1,1
Solteiro,Design de Comunicação,Ensino Secundário,136.0,Português,125.2,0,0,1,Feminino,1,0,0,6,6,6,14.0,0,0,6,8,6,13.625,0,10.8,1.4,1.74,Graduado,Graduado,0,0
Solteiro,Turismo,Ensino Secundário,145.0,Português,131.7,0,0,1,Feminino,1,0,0,6,8,6,12.166666666666602,0,0,6,11,3,11.666666666666602,0,10.8,1.4,1.74,Desistente,Desistente,1,1
Solteiro,Enfermagem,Ensino Secundário,141.0,Português,126.3,0,0,1,Feminino,0,0,0,8,8,7,13.297142857142802,0,0,8,8,7,13.297142857142802,0,10.8,1.4,1.74,Graduado,Graduado,0,0
Solteiro,Enfermagem Veterinária,Ensino Secundário,149.0,Português,147.6,0,0,1,Feminino,0,0,0,6,14,6,13.923076923076897,0,0,6,9,6,14.25,0,15.5,2.8,-4.06,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,130.0,Português,125.1,0,0,1,Feminino,0,0,0,7,11,7,13.37,0,0,8,13,7,12.833333333333304,0,15.5,2.8,-4.06,Graduado,Graduado,0,0
Solteiro,Gestão,Ensino Secundário,121.0,Português,123.8,0,0,1,Feminino,1,0,0,5,5,5,12.4,0,0,5,8,3,11.0,0,12.7,3.7,-1.7,Matriculado,Matriculado,0,
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,128.0,Português,130.8,0,0,1,Feminino,0,0,0,5,5,4,15.0,0,0,5,5,4,13.75,0,7.6,2.6,0.32,Desistente,Desistente,1,1
Solteiro,Ensino Básico,Ensino Secundário,152.0,Português,154.1,0,1,1,Feminino,1,0,0,6,6,6,13.333333333333304,0,0,6,7,6,12.571428571428502,0,12.7,3.7,-1.7,Graduado,Graduado,0,0
Solteiro,Gestão,Ensino Secundário,132.0,Português,122.6,0,0,1,Feminino,1,0,0,5,8,3,12.0,0,0,5,9,4,12.625,0,10.8,1.4,1.74,Matriculado,Matriculado,0,
Solteiro,Serviço Social (prestação nocturna),Ensino Secundário,107.0,Português,103.5,0,0,1,Feminino,0,0,0,6,7,5,13.4,0,0,6,9,5,12.2,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Design de Animação e Multimédia,Ensino Secundário,131.0,Português,132.8,0,0,1,Feminino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Matriculado,Matriculado,0,
Solteiro,Gestão (presencial noturno),Ensino Secundário,141.0,Português,100.0,0,0,1,Feminino,0,0,1,5,9,4,11.5,0,1,5,5,5,11.4,0,8.9,1.4,3.51,Graduado,Graduado,0,0
Solteiro,Ensino Básico,Ensino Secundário,120.0,Português,115.8,0,0,1,Feminino,0,0,0,7,12,6,12.0,0,0,7,11,6,12.166666666666602,0,13.9,-0.3,0.79,Matriculado,Matriculado,0,
Solteiro,Enfermagem,Ensino Secundário,148.0,Português,133.8,0,0,1,Feminino,0,0,0,8,8,7,13.485714285714199,0,0,8,8,7,13.485714285714199,0,12.7,3.7,-1.7,Graduado,Graduado,0,0
Solteiro,Design de Comunicação,Ensino Secundário,130.0,Português,118.5,1,0,1,Feminino,1,0,0,6,6,6,12.0,0,0,6,8,6,11.285714285714198,0,8.9,1.4,3.51,Graduado,Graduado,0,0
Solteiro,Design de Animação e Multimédia,Ensino Secundário,145.0,Português,150.3,0,0,1,Feminino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Desistente,Desistente,1,1
Solteiro,Gestão,Ensino Secundário,112.0,Português,107.8,0,0,1,Feminino,0,0,0,5,7,3,10.333333333333304,0,0,5,11,3,14.428571428571399,0,10.8,1.4,1.74,Matriculado,Matriculado,0,
Solteiro,Enfermagem,Ensino Secundário,138.0,Português,127.5,0,0,1,Feminino,0,0,0,7,10,5,12.94,0,0,7,7,5,13.76,0,16.2,0.3,-0.92,Matriculado,Matriculado,0,
Solteiro,Enfermagem,Ensino Secundário,135.0,Português,120.5,0,0,1,Feminino,0,0,0,8,11,7,13.2585714285714,0,0,8,11,7,13.2585714285714,0,10.8,1.4,1.74,Graduado,Graduado,0,0
Solteiro,Gestão,Ensino Secundário,118.0,Português,117.3,0,0,1,Feminino,0,0,0,5,9,4,12.25,0,0,5,10,4,12.0,0,8.9,1.4,3.51,Matriculado,Matriculado,0,
Solteiro,Turismo,Ensino Secundário,123.0,Português,120.6,0,0,0,Feminino,0,0,0,6,9,3,11.666666666666602,0,0,6,15,1,10.0,0,10.8,1.4,1.74,Desistente,Desistente,1,1
Solteiro,Turismo,Ensino Secundário,126.0,Português,118.7,0,0,1,Feminino,1,0,0,6,7,6,13.571428571428504,0,0,6,6,6,12.5,0,8.9,1.4,3.51,Graduado,Graduado,0,0
Solteiro,Jornalismo e Comunicação,Ensino Secundário,150.0,Brasileiro,130.8,0,0,1,Feminino,1,1,0,6,9,5,11.8,0,0,6,9,5,11.833333333333304,0,15.5,2.8,-4.06,Graduado,Graduado,0,0
Solteiro,Gestão,Ensino Secundário,121.0,Português,112.6,0,0,1,Feminino,1,0,0,5,7,5,14.2,0,0,5,7,5,13.285714285714198,0,11.1,0.6,2.02,Graduado,Graduado,0,0
Solteiro,Gestão (presencial noturno),Ensino Básico (3º Ciclo),133.1,Português,117.2,0,0,1,Feminino,0,0,0,5,8,5,11.0,0,0,5,6,5,11.8,1,7.6,2.6,0.32,Graduado,Graduado,0,0
Divorciado,Enfermagem,Ensino Superior - Licenciatura (1º Ciclo),130.0,Português,130.0,0,0,1,Feminino,0,0,0,7,16,4,13.625,0,0,7,8,7,12.6375,0,12.4,0.5,1.79,Matriculado,Matriculado,0,
Solteiro,Enfermagem,Ensino Secundário,139.0,Português,131.8,0,0,1,Feminino,0,0,0,8,8,7,14.652857142857096,0,0,8,8,7,14.652857142857096,0,10.8,1.4,1.74,Graduado,Graduado,0,0
Divorciado,Serviço Social (prestação nocturna),Ensino Secundário,160.0,Português,97.0,0,0,1,Feminino,1,0,0,6,9,6,11.333333333333304,0,0,6,6,6,11.333333333333304,0,15.5,2.8,-4.06,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,110.0,Português,130.0,0,1,0,Feminino,0,0,0,7,12,4,13.7,0,0,7,7,0,0.0,0,16.2,0.3,-0.92,Desistente,Desistente,1,1
Solteiro,Serviço Social (prestação nocturna),Ensino Superior - Licenciatura (1º Ciclo),140.0,Português,148.0,0,0,1,Feminino,0,0,7,11,11,11,13.7272727272727,0,4,8,8,8,14.75,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Casado,Gestão,Ensino Superior - Licenciatura,130.0,Português,103.4,0,0,1,Feminino,0,0,4,7,9,7,11.75,0,3,8,12,7,11.142857142857096,0,12.7,3.7,-1.7,Desistente,Desistente,1,1
Solteiro,Jornalismo e Comunicação,Ensino Secundário,132.0,Português,127.1,0,0,1,Masculino,0,0,0,6,9,6,12.333333333333304,0,0,6,11,5,13.0,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Jornalismo e Comunicação,Ensino Secundário,139.0,Português,124.0,0,0,1,Feminino,1,0,0,6,6,6,14.0,0,0,6,7,6,13.8571428571428,0,15.5,2.8,-4.06,Desistente,Desistente,1,1
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,135.0,Português,121.4,0,0,1,Masculino,0,0,0,5,7,4,11.5,0,0,5,6,4,11.75,0,9.4,-0.8,-3.12,Graduado,Graduado,0,0
Solteiro,Gestão,Ensino Secundário,117.0,Português,118.1,0,0,1,Masculino,0,0,0,5,6,5,11.2,0,0,5,5,5,13.2,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,137.0,Português,121.3,0,0,1,Masculino,1,0,0,8,8,7,15.07,0,0,8,8,7,15.07,0,10.8,1.4,1.74,Graduado,Graduado,0,0
Solteiro,Engenharia Informática,Ensino Secundário,144.0,Português,119.5,0,0,1,Masculino,0,0,0,5,6,1,10.0,0,0,5,7,1,12.0,0,10.8,1.4,1.74,Desistente,Desistente,1,1
Solteiro,Gestão (presencial noturno),Ensino Secundário,130.0,Português,115.2,0,0,1,Masculino,0,0,0,5,5,4,12.0,0,0,5,6,5,12.666666666666602,0,12.4,0.5,1.79,Matriculado,Matriculado,0,
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,140.0,Português,130.2,0,0,1,Masculino,0,0,0,6,11,4,13.0,0,0,6,11,4,12.6,0,12.7,3.7,-1.7,Graduado,Graduado,0,0
Solteiro,Turismo,Ensino Secundário,130.0,Português,130.0,0,0,1,Masculino,0,0,0,6,7,4,11.0,0,0,6,7,3,11.25,0,16.2,0.3,-0.92,Desistente,Desistente,1,1
Solteiro,Serviço Social,Ensino Secundário,130.0,Português,126.9,0,0,1,Feminino,0,0,0,6,8,6,13.571428571428504,0,0,6,11,5,12.166666666666602,0,9.4,-0.8,-3.12,Graduado,Graduado,0,0
Solteiro,Design de Comunicação,Ensino Secundário,152.0,Mexicano,168.5,0,0,1,Masculino,0,1,0,6,7,5,14.6,0,0,6,6,5,14.2,0,16.2,0.3,-0.92,Graduado,Graduado,0,0
Divorciado,Enfermagem,Ensino Secundário,133.1,Português,130.0,0,1,1,Feminino,0,0,0,7,13,3,11.833333333333304,0,0,7,14,2,10.0,0,16.2,0.3,-0.92,Desistente,Desistente,1,1
Solteiro,Higiene Oral,Ensino Secundário,140.0,Português,122.8,0,0,1,Feminino,1,0,0,7,11,7,12.625,0,0,8,11,8,12.5125,0,12.7,3.7,-1.7,Graduado,Graduado,0,0
Separado Judicialmente,Enfermagem,Ensino Secundário,133.1,Português,110.0,0,0,1,Feminino,0,0,0,7,12,4,11.5,0,0,7,14,3,12.333333333333304,0,16.2,0.3,-0.92,Desistente,Desistente,1,1
Solteiro,Enfermagem Veterinária,Ensino Secundário,140.0,Português,127.1,0,0,1,Feminino,0,0,0,5,8,4,13.25,1,0,5,10,4,10.5,0,12.7,3.7,-1.7,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,133.1,Português,108.5,0,0,1,Feminino,0,0,0,7,9,7,12.60625,0,0,8,12,6,11.9,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Solteiro,Enfermagem Veterinária,Curso Técnico Superior Profissional,140.0,Português,138.2,0,1,0,Feminino,0,0,7,10,15,8,13.75,0,4,9,17,5,13.2,0,8.9,1.4,3.51,Desistente,Desistente,1,1
Solteiro,Enfermagem,Ensino Secundário,133.1,Português,96.0,0,0,1,Feminino,0,0,0,7,10,6,13.598333333333304,0,0,8,11,6,11.933333333333303,0,11.1,0.6,2.02,Matriculado,Matriculado,0,
Solteiro,Serviço Social,Ensino Secundário,135.0,Português,124.5,0,0,1,Feminino,1,0,0,6,11,5,11.142857142857096,0,0,6,8,6,12.285714285714198,0,16.2,0.3,-0.92,Graduado,Graduado,0,0
Casado,Enfermagem,Ensino Superior - Licenciatura,120.0,Português,120.0,0,0,1,Feminino,0,0,7,11,11,11,12.7,0,6,10,12,10,12.968181818181804,0,13.9,-0.3,0.79,Matriculado,Matriculado,0,
Solteiro,Gestão,Ensino Secundário,140.0,Português,132.3,0,0,1,Feminino,0,0,0,5,9,1,10.0,0,0,5,10,1,11.0,0,7.6,2.6,0.32,Desistente,Desistente,1,1
Solteiro,Turismo,Ensino Secundário,128.0,Português,120.7,0,1,1,Feminino,0,0,0,6,8,6,11.666666666666602,0,0,6,10,4,11.5,0,13.9,-0.3,0.79,Graduado,Graduado,0,0
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,141.0,Português,132.6,0,0,1,Feminino,1,0,0,6,8,6,14.0,0,0,6,7,6,13.142857142857096,0,11.1,0.6,2.02,Graduado,Graduado,0,0
Solteiro,Equincultura,Ensino Superior - Licenciatura,140.0,Português,140.0,0,0,1,Feminino,0,0,0,5,9,0,0.0,4,0,5,9,0,0.0,3,10.8,1.4,1.74,Desistente,Desistente,1,1
Solteiro,Enfermagem,Ensino Secundário,139.0,Português,124.5,0,0,1,Feminino,0,0,0,8,9,7,12.041428571428503,0,0,8,9,7,12.041428571428503,0,10.8,1.4,1.74,Graduado,Graduado,0,0
Solteiro,Design de Animação e Multimédia,Ensino Secundário,142.0,Português,142.0,0,0,1,Feminino,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Graduado,Graduado,0,0
Solteiro,Turismo,Ensino Superior - Licenciatura (1º Ciclo),130.0,Português,130.0,0,0,1,Feminino,0,0,12,13,14,13,13.769230769230699,0,9,12,16,12,14.583333333333304,0,13.9,-0.3,0.79,Graduado,Graduado,0,0
Casado,Agronomia,Ensino Secundário,130.0,Português,144.0,0,0,1,Feminino,0,0,13,18,20,18,15.444444444444397,0,11,13,13,13,15.307692307692301,0,15.5,2.8,-4.06,Graduado,Graduado,0,0
